"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01950",3.42434164114578,1.17506582987962,2.38493566225221,0.49270336658472,0.62222219853082,1
"AT1G01960",26.1701904503226,0.0460639242395839,1.39982777794471,0.0329068510893654,0.973748869376901,1
"AT1G01970",1.89413794901378,-1.0971071822505,1.17193354600654,-0.936151359425607,0.349195262690335,1
"AT1G01990",2.46240285639749,1.66787532647819,1.55776386844002,1.07068558994659,0.284310824241069,1
"AT1G02000",1.08542196413873,0.160154169357678,1.80390061551429,0.0887821468545916,0.929255046400209,1
"AT1G02010",0.657458968293117,0.930584312118879,3.26275584185604,0.285214204563192,0.775480038465932,1
"AT1G02020",3.70782803374455,-1.31037601250406,1.4268554713927,-0.918366322851919,0.358427115648518,1
"AT1G02050",1.28073337075579,-1.8757328775081,3.37019984329617,-0.556564288387591,0.577825158896562,1
"AT1G02060",1.33803804101973,-1.06291029447793,1.642288738647,-0.647212800931467,0.517494227635417,1
"AT1G02065",0.0845457628526367,-4.8305941515013,4.3284096742409,-1.11602055143925,0.264413337699495,1
"AT1G02070",0.127001033642915,-1.53867896891125,4.2153346258151,-0.365019412572431,0.715096915452452,1
"AT1G02074",0.0285618447753627,0.0254586376391778,4.32390906707756,0.00588787535635775,0.995302182300513,1
"AT1G02080",21.5575193192741,-0.4116977185619,1.90543940612651,-0.216064450665908,0.828937509462651,1
"AT1G02090",3.32246793977976,1.8110427453119,2.16100086794406,0.83805738913696,0.401998472856017,1
"AT1G02100",4.09103320079805,1.13263302039422,1.42328730080374,0.795786641077042,0.42615605770445,1
"AT1G02110",2.19130733042358,-0.73249192666321,1.72869353145607,-0.423725728901313,0.67176584898089,1
"AT1G02120",17.3939078153864,0.381762886630348,0.863928573342124,0.441891723934411,0.658567559745489,1
"AT1G02130",2.84026637251987,1.07568607188508,1.36749333898078,0.786611562354527,0.431509288685104,1
"AT1G02140",6.21797169655968,1.01128087403422,1.28835281438315,0.78494094377277,0.432488194750119,1
"AT1G02145",1.6005716892296,1.94588267097268,2.78747314698973,0.698081225669956,0.485126398470734,1
"AT1G02150",7.02830393624323,0.81108634010176,1.46185740565638,0.554832733318183,0.579009075422611,1
"AT1G02160",1.12324921479259,1.41278606267424,1.75741456726628,0.803900279984519,0.421454568361911,1
"AT1G02170",3.0995592255263,-0.00598609463704843,1.5716519022356,-0.00380879164688662,0.996961031297302,1
"AT1G02180",0.110169842706096,2.04844062645536,4.26629490780964,0.480145107340235,0.631124215866915,1
"AT1G02205",3.83632269546842,-0.615700272956339,1.7979288104729,-0.342449750718658,0.732012453492655,1
"AT1G02220",0.123159556423854,2.21238220542688,4.26423760776022,0.518822450559674,0.603884560560545,1
"AT1G02230",0.149532481754628,-1.91230693725114,4.21253030970306,-0.453956837496544,0.649859893372622,1
"AT1G02260",4.62485439896108,-1.13459330554765,1.43632497456873,-0.789927993759434,0.429569821712118,1
"AT1G02270",2.2559769610226,0.282762987817063,1.77629024979168,0.159187378217172,0.873521247783652,1
"AT1G02280",3.32972734107552,0.505107039379142,1.33043666902614,0.379655079522779,0.704201469073079,1
"AT1G02290",1.12927891531698,0.357038166765368,3.35643921166603,0.106374089995256,0.915285549609914,1
"AT1G02300",2.16438100771586,1.18100441606917,1.4489150605752,0.815095686561726,0.415017540497778,1
"AT1G02305",13.9343422443067,1.2230027033452,0.982402464647495,1.24491005199588,0.213164815519235,1
"AT1G02310",0.0999664567137695,1.88072320431423,4.2686527034907,0.440589416603572,0.659510266072653,1
"AT1G02330",1.62354312116263,2.5428130670343,2.64051567266407,0.962998664752785,0.335548193347975,1
"AT1G02335",0.362626481461345,-2.16378139248812,4.17592798620525,-0.518155820607048,0.604349556298684,1
"AT1G02340",4.95087623757155,0.203108502380927,1.4905601473423,0.13626320463691,0.891613210966108,1
"AT1G02350",0.0856855343260881,1.6550702914292,4.27228306826668,0.387397151589182,0.698462212200824,1
"AT1G02360",0.482551227287258,-0.669046582535429,3.44820659859012,-0.194027406249087,0.846154422583265,1
"AT1G02370",0.848422620826599,1.7133376095936,3.11679946562028,0.549710569605936,0.582517906125574,1
"AT1G02380",0.106138176975695,1.99238209285514,4.26705307892751,0.466922266023442,0.640555494283413,1
"AT1G02390",0.794561051170138,-0.771745939350634,4.13003810368744,-0.186861699571632,0.85176906951718,1
"AT1G02400",13.6401508179543,0.638253421527032,2.47384923986029,0.258000128400337,0.79640680812953,1
"AT1G02405",0.0240045214440009,-0.124413918210538,4.33211320833209,-0.0287189905312836,0.977088710360367,1
"AT1G02410",1.61898886209121,0.990678246627462,1.508149368941,0.656883374438634,0.511255909174314,1
"AT1G02420",0.353560179110272,1.65983213408437,3.66088068964961,0.453396948656973,0.650262933262181,1
"AT1G02430",0.021227635395139,-0.311674854614181,4.34357333519076,-0.0717554028820129,0.942796564628517,1
"AT1G02440",0.0246319112847708,-0.071385654489435,4.32911695947236,-0.0164896571651267,0.98684375335424,1
"AT1G02450",0.502255879717468,0.539090636993909,4.15736297573498,0.129671294072802,0.896826494787825,1
"AT1G02460",0.275785010635803,-1.65692489286044,4.17828271392286,-0.396556433900282,0.691694584505828,1
"AT1G02470",0.947960322748209,2.79234253907973,4.16758632136144,0.67001432574228,0.502848657942245,1
"AT1G02475",3.08338469958954,1.14342764218497,2.75295868338234,0.415345006478677,0.677889358556903,1
"AT1G02500",71.3546744744108,-0.459317562866398,1.20070606094458,-0.382539555522072,0.702061194721647,1
"AT1G02520",0.0295582935417249,0.184343163591836,4.31605756911614,0.0427110066628667,0.965931905529298,1
"AT1G02560",25.727486399534,0.291103002983813,1.36010548890568,0.214029724428236,0.830523877485236,1
"AT1G02610",2.73790958021672,2.47573005216723,2.76786777985595,0.894453871743855,0.371079099816825,1
"AT1G02620",0.0495311492553243,0.898573479469793,4.28945574346961,0.209484264020629,0.834070218369464,1
"AT1G02630",0.042455270790278,0.677858399822192,4.29636117693627,0.157775003521834,0.874634096224453,1
"AT1G02640",2.30340037374656,1.07291029779006,4.11122893947713,0.260970700874303,0.794115101826402,1
"AT1G02650",0.0283035138601853,0.098391203016242,4.32020196419575,0.0227746767006895,0.981830007849938,1
"AT1G02660",17.1095080821381,0.910302572489246,1.29718070370636,0.701754635948787,0.482832193724872,1
"AT1G02680",1.13048359293168,0.666321052050204,3.07150525767018,0.216936321494571,0.828257971099949,1
"AT1G02681",0.00492638225695415,-1.6947439287958,4.40170267499328,-0.385020082892896,0.700222536384566,1
"AT1G02690",3.26977036072541,3.03706198490042,3.79145595020625,0.801027896614546,0.423115496135664,1
"AT1G02700",0.0147791467708624,-0.68398114759834,4.35757866800716,-0.156963579939486,0.875273551247901,1
"AT1G02710",0.0705155988318505,-2.58276071605369,4.2913827699507,-0.601848134857325,0.547275230838193,1
"AT1G02720",0.63144283855686,0.233158315190311,2.17340538379028,0.107277876888157,0.914568534931053,1
"AT1G02730",0.372211578573895,1.07566446148009,4.17057149396041,0.257917760920249,0.796470377257195,1
"AT1G02740",0.70031273033558,2.17639143859877,3.06420778866232,0.710262354482454,0.477541459922186,1
"AT1G02750",1.39034010499838,1.03288806695661,1.83184782352133,0.563850366659335,0.572855970899111,1
"AT1G02780",43.7515714299689,0.18419306311079,1.63957961849675,0.11234163991357,0.910552526875982,1
"AT1G02800",0.0098527645139083,-1.112951848483,4.3779767144439,-0.254216027419956,0.79932866916168,1
"AT1G02810",0.0563638419017578,-4.43276514256685,4.33850992577144,-1.02172525092902,0.306910956425167,1
"AT1G02816",2.00609741811334,0.862146722633549,1.54807400336824,0.556915703485573,0.577585024903414,1
"AT1G02840",14.9733093196412,0.189114488434491,0.81782077376773,0.231241971958274,0.81712682457474,1
"AT1G02850",2.20348996017715,1.31894624838419,2.73491025972558,0.482263081098876,0.629619070216814,1
"AT1G02860",2.80557542967542,0.851802498086442,1.46577937556464,0.58112599500748,0.561155539985972,1
"AT1G02870",2.3157355606241,0.667299004796778,1.47278353986582,0.453086951839219,0.65048613065367,1
"AT1G02880",1.64260772318718,0.503537713650219,2.88357130743499,0.174622944940498,0.861375918143318,1
"AT1G02890",34.0738071181087,0.451169005652781,1.44570444548176,0.312075547019871,0.754983109797165,1
"AT1G02900",0.388906790392301,0,4.40735632395848,0,1,1
"AT1G02910",3.52124931867278,0.0488139920955867,0.914817176552222,0.0533592868025912,0.957445643398651,1
"AT1G02920",45.1241520189013,-0.0209028606324854,1.29744246639166,-0.016110818917943,0.987145982387447,1
"AT1G02930",38.4206296389991,0.0540351085567002,1.47591820765279,0.0366111809424958,0.970795028405265,1
"AT1G02950",0.0541902048264956,1.04099521659067,4.28551599163542,0.242910122986944,0.808075023396959,1
"AT1G02960",1.06883871720653,0.627054366408272,3.02865285165049,0.207040686774832,0.835978083396579,1
"AT1G02990",2.70858028644966,0.574463838707562,1.46799553825905,0.391325330176984,0.695556777933571,1
"AT1G03000",2.62856192224096,0.235442536448126,1.53303751393466,0.15357910964869,0.877941609584851,1
"AT1G03010",0.155669326231019,2.54322257623671,4.26072809762749,0.596898585866781,0.550575091487702,1
"AT1G03030",0.680865670871156,-0.420116766230676,3.25464695698704,-0.129082131420975,0.897292660772445,1
"AT1G03040",9.8629311497773,-0.459226865205787,1.33237378588008,-0.344668193019462,0.730343832777304,1
"AT1G03055",0.177349761250349,2.73518328702949,4.25902888572685,0.642208202953452,0.520738007605916,1
"AT1G03060",24.4336525725186,0.0714632346403854,1.62842587887952,0.0438848556555472,0.964996187106938,1
"AT1G03070",0.0295582935417249,0.184343163591836,4.31605756911614,0.0427110066628667,0.965931905529298,1
"AT1G03080",29.5330470584903,0.122053442177498,1.35417678642111,0.0901310991307621,0.928183036253461,1
"AT1G03090",14.8234075895726,0.398437856009727,1.45803199959512,0.273270995506525,0.784644909317366,1
"AT1G03100",0.247042078310093,0.383177953293968,3.99354669801477,0.0959492857525491,0.923560850747069,1
"AT1G03106",0.0428427671630441,0.632518655016102,4.2979112954644,0.147168848199264,0.882998748365522,1
"AT1G03110",1.02312764570266,-3.53767899045428,4.13189684525534,-0.856187635593226,0.391894000606822,1
"AT1G03130",77.0214984910928,-2.32189150703384,1.32801475786932,-1.74839284975952,0.0803960251860358,1
"AT1G03140",12.9471228171837,0.525524543239326,1.64189337393672,0.320072272402983,0.748913544293077,1
"AT1G03150",0.487793697185835,4.18911093942193,4.25142456258964,0.985342883955643,0.324455674798469,1
"AT1G03160",6.28472095182973,0.307733118613911,1.44712521108151,0.212651342300869,0.8315989218391,1
"AT1G03170",0.0367071412329984,-4.06456059427509,4.35053320654557,-0.93426722686768,0.350166065366308,1
"AT1G03180",0.0507859289368639,0.942891129807118,4.28818890820872,0.219880968397213,0.825963858624254,1
"AT1G03190",1.17302328261324,0.184670581056291,1.84510425389135,0.100086800334896,0.920275414516986,1
"AT1G03200",0.182727502086233,2.76633929236708,4.25877364116271,0.649562415252441,0.515974917361338,1
"AT1G03210",1.09866691503796,0.911428002665325,1.67750062697674,0.543324984806674,0.586906064745201,1
"AT1G03220",8.09990716557244,-0.918557825579107,0.59020221777744,-1.55634424594027,0.119626255392388,1
"AT1G03230",3.74165903215868,-1.60742889003687,1.26155190626593,-1.27416785790028,0.202603933709876,1
"AT1G03250",2.87283113234844,0.628099991534666,1.21129703638268,0.518535068334991,0.604084999155471,1
"AT1G03260",0.578322318976241,4.43271776671022,4.25074353383079,1.04280997699135,0.297036309621144,1
"AT1G03280",2.84010393576037,0.450283952644992,1.43577018680266,0.313618402710909,0.753810880887944,1
"AT1G03290",8.56924354643882,1.21686393360008,1.61600898749588,0.753005672007865,0.451446505612939,1
"AT1G03300",0.773289224842971,1.32514755703276,4.15344662212076,0.319047691614763,0.749690348348657,1
"AT1G03310",4.61987232363903,0.353729065726527,2.09783889037973,0.168615934878821,0.866098745813635,1
"AT1G03320",0.0147791467708624,-0.68398114759834,4.35757866800716,-0.156963579939486,0.875273551247901,1
"AT1G03330",1.15587939551672,1.77294045804764,1.80545744773676,0.981989611702073,0.326104966047868,1
"AT1G03340",0.0541902048264956,1.04099521659067,4.28551599163542,0.242910122986944,0.808075023396959,1
"AT1G03350",6.25655545237266,0.144058629246985,0.87381212323331,0.164862246032859,0.869052409014995,1
"AT1G03360",0.780827337316542,0.303345639174536,3.25173559655186,0.0932873015555766,0.925675319980251,1
"AT1G03365",3.6291306348587,0.0404011784216247,1.44936010151304,0.0278751832477301,0.977761701649788,1
"AT1G03370",7.27892661246567,-0.5542192952757,0.887327096313272,-0.624594129468613,0.53223747361272,1
"AT1G03380",9.62107006107021,-0.185850450761365,0.93332348123518,-0.199127584913439,0.842162943655272,1
"AT1G03390",0.165235442722131,0.797135466938757,4.2050598476088,0.18956578403802,0.849649401369244,1
"AT1G03400",5.61339911844717,0.641306825608879,1.4638610053642,0.43809270365073,0.661319083365038,1
"AT1G03410",0.762031298701331,-1.17457273746566,3.24189021850242,-0.362311077272768,0.717119581248813,1
"AT1G03420",2.73858772832637,1.43907059325027,2.07385063172058,0.693912363426262,0.487737169680425,1
"AT1G03430",2.27085983308301,1.20811589410207,1.54828176579074,0.780294595464064,0.43521749324132,1
"AT1G03440",2.93788638822892,-0.72025154986324,1.17466717726474,-0.613153720307718,0.539774702299406,1
"AT1G03457",0.55110523264988,-0.723356238348576,4.15096593951235,-0.174262147386725,0.861659446048499,1
"AT1G03470",0.622114775667238,-0.0567766411978263,4.1513267130224,-0.0136767460435533,0.989087875682515,1
"AT1G03475",13.481109178516,-0.0706026535558156,0.621332145004871,-0.113631097511078,0.909530234756529,1
"AT1G03495",1.64020229269191,0.429556763987322,1.53480411020313,0.279877256733741,0.779571676684926,1
"AT1G03502",0.12169231649209,2.1750502475046,4.2646859754941,0.510014162825341,0.610041539585484,1
"AT1G03506",0.0332298961171395,0.330761120052558,4.30952171032061,0.0767512365143533,0.938821443870772,1
"AT1G03510",0.0141517569300927,-0.76404909329735,4.36097449720556,-0.175201458707667,0.860921338178171,1
"AT1G03520",1.70675635089818,1.29325707783569,1.59802772230462,0.809283255718868,0.418352235336595,1
"AT1G03530",1.47770564021758,0.38457116239899,1.76888709822855,0.217408540536092,0.8278899759881,1
"AT1G03540",0.225653564041913,3.07680556072188,4.25650798958878,0.722847359442904,0.469773667350484,1
"AT1G03545",0.0197055290278166,-0.37022967811019,4.34584388923532,-0.0851916653120584,0.932109016610932,1
"AT1G03550",0.998797833062257,5.2198025336807,3.81983919547736,1.36649797715592,0.171782715355226,1
"AT1G03560",1.12666924635627,0.922255128604668,1.7311209421266,0.532750258033227,0.594206470893395,1
"AT1G03580",1.09749785994951,1.11192591901477,4.14354802142701,0.268351160229061,0.788429029617949,1
"AT1G03590",2.38642267648776,1.1045375726419,1.65200962969075,0.668602381481675,0.503749153027834,1
"AT1G03600",29.4207925239658,-0.0231525165210297,0.628356338779264,-0.0368461573348797,0.970607670784948,1
"AT1G03610",12.480922661769,-0.0716223153252249,1.31294591486537,-0.0545508497450705,0.956496296631013,1
"AT1G03620",0.0591165870834498,1.16464475343966,4.28239035405373,0.27196137137223,0.785651721379754,1
"AT1G03630",9.23457737902242,0.287008521954763,1.97878729241584,0.145042634473543,0.8846772102407,1
"AT1G03650",0.250073015076459,3.22076342896454,4.25561096576458,0.756827504881167,0.449153212156024,1
"AT1G03660",0.0285618447753627,0.0254586376391778,4.32390906707756,0.00588787535635775,0.995302182300513,1
"AT1G03680",20.4022286661651,0.210801467008804,1.01334188737362,0.208026007446667,0.835208660532289,1
"AT1G03687",0.4986629071752,1.1303980625119,4.16209027405275,0.271593835808661,0.78593433967151,1
"AT1G03730",3.33859199067167,0.497811039218198,1.36592655510058,0.36444934565427,0.715522492840139,1
"AT1G03740",35.8893599306192,0.665271996656004,1.16831030012258,0.569430909396418,0.569063745601971,1
"AT1G03743",0.0192073046446355,-0.63258930493159,4.35548951509184,-0.145239542590944,0.884521746443546,1
"AT1G03746",0.0428427671630441,0.632518655016102,4.2979112954644,0.147168848199264,0.882998748365522,1
"AT1G03750",0.451544138553177,0.711338438540156,4.16107531057869,0.17095062825028,0.864262586960995,1
"AT1G03760",1.80610332290097,0.100436009248541,1.97166097012157,0.0509397968365466,0.959373493368846,1
"AT1G03770",0.767176725909728,-0.264702403186681,3.22721495947861,-0.0820219311419671,0.934629273684524,1
"AT1G03780",0.0738957338543122,1.48236414875229,4.27546477115549,0.346714153453699,0.728806076133768,1
"AT1G03800",0.00707587846504633,-1.56891386874292,4.39767081648708,-0.356760188339014,0.721271342645001,1
"AT1G03820",0.770930485638194,2.24348364317117,2.4847470586604,0.902902223126363,0.366577790658974,1
"AT1G03830",0.727230058505856,-0.746357458389432,4.13469544639768,-0.18051086665638,0.856751524162517,1
"AT1G03850",0.191667112626415,2.84200203569492,4.25817608328954,0.667422384632672,0.504502371551965,1
"AT1G03860",4.63037799356155,-0.373624073656095,1.18183682259384,-0.31613846049921,0.75189741532513,1
"AT1G03870",12.4262107442312,-1.17599035088152,1.91291482046332,-0.614763573527379,0.538710868710865,1
"AT1G03900",12.3179187221835,0.587949641290125,1.05537773332881,0.557098773948591,0.577459945190553,1
"AT1G03910",5.87648923917046,0.106870040010024,1.73099707063844,0.0617390068549377,0.950770676225648,1
"AT1G03920",0.110121423698995,-5.11615762345254,4.3226424265057,-1.18357178749765,0.23658261380738,1
"AT1G03935",0.181212968267193,1.31284828638629,4.21287403006287,0.311627709971355,0.755323472681725,1
"AT1G03940",1.6883178263726,-0.424749403050245,2.20791097938495,-0.192376145150818,0.847447576812571,1
"AT1G03950",1.07243571536518,0.0721557626394089,1.81194760753056,0.0398222124853529,0.968234867272878,1
"AT1G03960",0.408611963825545,3.93185136412485,4.25227978074409,0.924645500027948,0.35515033714521,1
"AT1G03970",6.84541016720375,0.930782765893782,1.44839091460098,0.642632286981862,0.520462727712807,1
"AT1G03980",0.0571236895507254,1.05877394512423,4.28505030335805,0.247085534630599,0.804842028413084,1
"AT1G03990",0.525031457648617,-6.94998743257783,4.28555820668163,-1.62172279488401,0.104862715767109,1
"AT1G04000",0.948809791305432,-0.865212556374434,1.9511364923499,-0.443440302493853,0.657447290091142,1
"AT1G04010",1.79336750446616,-0.385418112646791,1.45152039561744,-0.265527176752376,0.790603376961307,1
"AT1G04020",0.235503445557168,-1.05795438404558,4.17820951758021,-0.253207595165858,0.800107797629736,1
"AT1G04030",0.0492638225695415,0.905721824574647,4.28924883134964,0.211160942203872,0.83276168715106,1
"AT1G04040",3.16717184915379,0.420910930667204,1.85040178442154,0.227470019868569,0.820058278916975,1
"AT1G04050",0.0443374403125874,0.756413115532771,4.29378492889526,0.176164649151952,0.860164592303979,1
"AT1G04070",0.357944266810997,0.259700124208526,2.45384761682752,0.105833843319204,0.915714184486163,1
